0.000000, -0.837351, 30.169499
0.000000, -0.712313, 30.169499
0.000000, -0.584734, 30.169499
0.000000, -0.413992, 30.169499
0.000000, 0.112029, 30.169499
0.000000, 0.212530, 43.160800
0.000000, 0.293458, 30.169499
0.000000, 0.297248, 43.160800
0.000000, 0.387732, 43.160800
0.000000, 0.409170, 43.160800
0.000000, 0.459583, 43.160800
0.000000, 0.477026, 43.160800
0.000000, 0.492835, 43.160800
0.000000, 0.501738, 43.160800
0.000000, 0.514346, 43.160800
0.000000, 0.547146, 43.160800
0.000000, 0.618659, 43.160800
0.000000, 0.801253, 30.169499
1.000000, -0.744596, 30.169499
1.000000, -0.676373, 30.169499
1.000000, -0.601182, 30.169499
1.000000, -0.321917, 30.169499
1.000000, -0.177107, 30.169499
1.000000, -0.072046, 30.169499
1.000000, 0.767664, 30.169499
2.000000, -0.981418, 30.169499
2.000000, -0.672735, 30.169499
2.000000, -0.601455, 30.169499
2.000000, -0.574957, 30.169499
2.000000, -0.271262, 30.169499
2.000000, -0.243507, 30.169499
2.000000, -0.173368, 30.169499
2.000000, 0.646883, 30.169499
2.000000, 0.818631, 30.169499
2.000000, 0.888097, 30.169499
3.000000, -0.960539, 30.169499
3.000000, -0.779128, 30.169499
3.000000, -0.720634, 30.169499
3.000000, -0.560133, 30.169499
3.000000, -0.309384, 30.169499
3.000000, -0.109625, 30.169499
3.000000, -0.075361, 30.169499
3.000000, 0.036687, 30.169499
3.000000, 0.376456, 30.169499
3.000000, 0.387827, 30.169499
3.000000, 0.460270, 30.169499
3.000000, 0.537160, 30.169499
3.000000, 0.596289, 30.169499
4.000000, -0.782406, 30.169499
4.000000, -0.551277, 30.169499
4.000000, -0.529356, 30.169499
4.000000, 0.108332, 30.169499
4.000000, 0.173247, 30.169499
4.000000, 0.230076, 30.169499
4.000000, 0.434045, 30.169499
4.000000, 0.754172, 30.169499
5.000000, -0.658479, 30.169499
5.000000, -0.640924, 30.169499
5.000000, 0.070624, 30.169499
5.000000, 0.227652, 30.169499
5.000000, 0.410185, 30.169499
5.000000, 0.543061, 30.169499
6.000000, -0.162252, 30.169499
6.000000, -0.006736, 30.169499
6.000000, 0.000673, 30.169499
6.000000, 0.363768, 30.169499
6.000000, 0.728576, 30.169499
6.000000, 0.761413, 30.169499
6.000000, 0.797480, 30.169499
6.000000, 0.851309, 30.169499
7.000000, -0.732182, 30.169499
7.000000, 0.299381, 30.169499
7.000000, 0.571682, 30.169499
7.000000, 0.941275, 30.169499
8.000000, -0.967111, 30.169499
8.000000, -0.870202, 30.169499
8.000000, -0.818558, 30.169499
8.000000, -0.417600, 30.169499
8.000000, -0.229762, 30.169499
8.000000, -0.044629, 30.169499
8.000000, 0.284775, 30.169499
9.000000, -0.822452, 30.169499
9.000000, -0.018345, 30.169499
9.000000, -0.000704, 30.169499
9.000000, 0.121801, 30.169499
9.000000, 0.206995, 30.169499
9.000000, 0.229758, 30.169499
10.000000, -0.539816, 30.169499
10.000000, -0.341769, 30.169499
10.000000, 0.264624, 30.169499
10.000000, 0.399810, 30.169499
10.000000, 0.610937, 30.169499
10.000000, 0.708758, 30.169499
11.000000, -0.405415, 30.169499
11.000000, -0.108120, 30.169499
11.000000, -0.003882, 30.169499
11.000000, 0.397758, 30.169499
11.000000, 0.483831, 30.169499
12.000000, -0.391912, 30.169499
12.000000, 0.144819, 30.169499
12.000000, 0.343839, 30.169499
13.000000, -0.904264, 30.169499
13.000000, -0.675268, 30.169499
13.000000, -0.277165, 30.169499
13.000000, -0.019819, 30.169499
13.000000, 0.041591, 30.169499
14.000000, -0.977014, 30.169499
14.000000, -0.868667, 30.169499
14.000000, -0.761073, 30.169499
14.000000, -0.563865, 30.169499
14.000000, 0.244817, 30.169499
14.000000, 0.373865, 30.169499
14.000000, 0.716825, 30.169499
14.000000, 0.860268, 30.169499
15.000000, -0.885871, 30.169499
15.000000, -0.496677, 30.169499
15.000000, 0.235723, 30.169499
15.000000, 0.261890, 30.169499
15.000000, 0.845546, 30.169499
16.000000, -0.913477, 30.169499
16.000000, -0.714309, 30.169499
16.000000, -0.208953, 30.169499
16.000000, 0.380733, 30.169499
16.000000, 0.773640, 30.169499
16.000000, 0.871503, 30.169499
16.000000, 0.896426, 30.169499
16.000000, 0.933327, 30.169499
17.000000, -0.769749, 30.169499
17.000000, -0.026283, 30.169499
17.000000, 0.040275, 30.169499
17.000000, 0.147788, 30.169499
17.000000, 0.447351, 30.169499
17.000000, 0.509105, 30.169499
18.000000, -0.458429, 30.169499
18.000000, -0.299768, 30.169499
18.000000, -0.033441, 30.169499
18.000000, 0.018218, 30.169499
18.000000, 0.170704, 30.169499
18.000000, 0.354130, 30.169499
18.000000, 0.741173, 30.169499
18.000000, 0.764030, 30.169499
19.000000, -0.614035, 30.169499
19.000000, -0.560852, 30.169499
19.000000, 0.036745, 30.169499
19.000000, 0.454126, 30.169499
19.000000, 0.510062, 30.169499
19.000000, 0.801140, 30.169499
20.000000, -0.928837, 30.169499
20.000000, -0.579692, 30.169499
20.000000, -0.390376, 30.169499
20.000000, 0.165556, 43.160800
20.000000, 0.169575, 30.169499
20.000000, 0.230316, 43.160800
20.000000, 0.299320, 43.160800
20.000000, 0.326701, 43.160800
20.000000, 0.350438, 43.160800
20.000000, 0.430246, 43.160800
20.000000, 0.506728, 43.160800
20.000000, 0.532968, 43.160800
20.000000, 0.551985, 43.160800
20.000000, 0.593198, 43.160800
20.000000, 0.606495, 43.160800
20.000000, 0.632615, 43.160800
20.000000, 0.669995, 43.160800
20.000000, 0.672977, 43.160800
20.000000, 0.751330, 43.160800
20.000000, 0.764501, 30.169499
20.000000, 0.786930, 43.160800
20.000000, 0.861658, 30.169499
21.000000, -0.824591, 30.169499
21.000000, -0.181479, 30.169499
21.000000, -0.127183, 30.169499
21.000000, -0.050048, 30.169499
21.000000, 0.090759, 30.169499
21.000000, 0.113893, 30.169499
21.000000, 0.217129, 30.169499
21.000000, 0.556562, 30.169499
21.000000, 0.570912, 30.169499
21.000000, 0.726597, 30.169499
21.000000, 0.741790, 30.169499
22.000000, -0.314216, 30.169499
22.000000, 0.023620, 30.169499
22.000000, 0.397426, 30.169499
22.000000, 0.770929, 30.169499
22.000000, 0.987840, 30.169499
23.000000, -0.973348, 30.169499
23.000000, -0.898912, 30.169499
23.000000, -0.745018, 30.169499
23.000000, -0.456178, 30.169499
23.000000, -0.209303, 30.169499
23.000000, 0.025879, 30.169499
24.000000, -0.641502, 30.169499
24.000000, -0.615473, 30.169499
24.000000, -0.203191, 30.169499
24.000000, 0.229115, 30.169499
24.000000, 0.714102, 30.169499
25.000000, -0.429184, 30.169499
25.000000, -0.369673, 30.169499
25.000000, -0.086615, 30.169499
25.000000, -0.047470, 30.169499
25.000000, 0.158800, 30.169499
25.000000, 0.412680, 30.169499
25.000000, 0.427078, 30.169499
25.000000, 0.853447, 30.169499
25.000000, 0.859724, 30.169499
25.000000, 0.859815, 30.169499
26.000000, -0.858258, 30.169499
26.000000, -0.408862, 30.169499
26.000000, -0.350242, 30.169499
26.000000, -0.084470, 30.169499
26.000000, 0.787154, 30.169499
26.000000, 0.943348, 30.169499
27.000000, -0.985844, 30.169499
27.000000, -0.983330, 30.169499
27.000000, -0.447409, 30.169499
27.000000, 0.163714, 30.169499
27.000000, 0.271686, 30.169499
27.000000, 0.274728, 30.169499
27.000000, 0.293100, 30.169499
28.000000, -0.990775, 30.169499
28.000000, -0.901355, 30.169499
28.000000, -0.855872, 30.169499
28.000000, -0.702387, 30.169499
28.000000, -0.514120, 30.169499
28.000000, 0.450346, 30.169499
29.000000, -0.733868, 30.169499
29.000000, -0.694372, 30.169499
29.000000, 0.481239, 30.169499
29.000000, 0.665953, 30.169499
29.000000, 0.785557, 30.169499
30.000000, -0.963165, 30.169499
30.000000, -0.657740, 30.169499
30.000000, -0.454643, 30.169499
30.000000, 0.081187, 30.169499
30.000000, 0.638529, 30.169499
30.000000, 0.791991, 30.169499
31.000000, -0.897779, 30.169499
31.000000, -0.758432, 30.169499
31.000000, -0.587137, 30.169499
31.000000, -0.192560, 30.169499
31.000000, 0.178137, 30.169499
31.000000, 0.347422, 30.169499
31.000000, 0.353171, 30.169499
31.000000, 0.823784, 30.169499
32.000000, -0.329019, 30.169499
32.000000, -0.308657, 30.169499
32.000000, 0.687454, 30.169499
33.000000, -0.911659, 30.169499
33.000000, -0.827093, 30.169499
33.000000, -0.782430, 30.169499
33.000000, -0.485293, 30.169499
33.000000, -0.250329, 30.169499
33.000000, 0.067794, 30.169499
33.000000, 0.227594, 30.169499
33.000000, 0.229007, 30.169499
33.000000, 0.397096, 30.169499
33.000000, 0.509526, 30.169499
33.000000, 0.520925, 30.169499
33.000000, 0.609700, 30.169499
33.000000, 0.670531, 30.169499
33.000000, 0.879248, 30.169499
34.000000, -0.917868, 30.169499
34.000000, -0.806325, 30.169499
34.000000, -0.787789, 30.169499
34.000000, -0.756425, 30.169499
34.000000, -0.615642, 30.169499
34.000000, -0.375878, 30.169499
35.000000, -0.979905, 30.169499
35.000000, -0.469612, 30.169499
35.000000, -0.216485, 30.169499
35.000000, -0.130196, 30.169499
35.000000, 0.169934, 30.169499
35.000000, 0.219687, 30.169499
35.000000, 0.439312, 30.169499
35.000000, 0.569795, 30.169499
35.000000, 0.651848, 30.169499
